Kode Provinsi,Provinsi,Kode Kab/Kota,Kabupaten/Kota,Jenis Wilayah,Kode Kecamatan,Kecamatan
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204040,Tapian Nauli
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204041,Sitahuis
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204050,Kolang
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204060,Sorkam
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204061,Sorkam Barat
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204062,Pasaribu Tobing
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204070,Barus
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204071,Sosorgadong
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204072,Andam Dewi
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204073,Barus Utara
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204080,Manduamas
1200000,Sumatera Utara,1204000,Tapanuli Tengah,Kabupaten,1204081,Sirandorung
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205030,Parmonangan
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205040,Adiankoting
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205050,Sipoholon
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205060,Tarutung
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205061,Siatas Barita
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205070,Pahae Julu
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205080,Pahae Jae
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205081,Purbatua
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205082,Simangumban
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205090,Pangaribuan
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205100,Garoga
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205110,Sipahutar
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205120,Siborongborong
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205130,Pagaran
1200000,Sumatera Utara,1205000,Tapanuli Utara,Kabupaten,1205180,Muara
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206030,Balige
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206031,Tampahan
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206040,Laguboti
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206050,Habinsaran
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206051,Borbor
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206052,Nassau
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206060,Silaen
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206061,Sigumpar
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206070,Porsea
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206071,Pintu Pohan Meranti
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206072,Siantar Narumonda
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206073,Parmaksian
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206080,Lumban Julu
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206081,Uluan
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206082,Ajibata
1200000,Sumatera Utara,1206000,Toba Samosir,Kabupaten,1206083,Bonatua Lunasi
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207050,Bilah Hulu
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207070,Pangkatan
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207080,Bilah Barat
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207130,Bilah Hilir
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207140,Panai Hulu
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207150,Panai Tengah
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207160,Panai Hilir
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207210,Rantau Selatan
1200000,Sumatera Utara,1207000,Labuhan Batu,Kabupaten,1207220,Rantau Utara
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208010,Bandar Pasir Mandoge
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208020,Bandar Pulau
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208021,Aek Songsongan
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208022,Rahuning
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208030,Pulau Rakyat
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208031,Aek Kuasan
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208032,Aek Ledong
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208040,Sei Kepayang
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208041,Sei Kepayang Barat
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208042,Sei Kepayang Timur
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208050,Tanjung Balai
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208060,Simpang Empat
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208061,Teluk Dalam
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208070,Air Batu
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208071,Sei Dadap
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208080,Buntu Pane
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208081,Tinggi Raja
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208082,Setia Janji
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208090,Meranti
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208091,Pulo Bandring
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208092,Rawang Panca Arga
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208100,Air Joman
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208101,Silau Laut
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208160,Kota Kisaran Barat
1200000,Sumatera Utara,1208000,Asahan,Kabupaten,1208170,Kota Kisaran Timur
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209010,Silimakuta
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209011,Pamatang Silimahuta
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209020,Purba
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209021,Haranggaol Horisan
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209030,Dolok Pardamean
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209040,Sidamanik
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209041,Pamatang Sidamanik
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209050,Girsang Sipangan Bolon
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209060,Tanah Jawa
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209061,Hatonduhan
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209070,Dolok Panribuan
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209080,Jorlang Hataran
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209090,Panei
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209091,Panombeian Panei
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209100,Raya
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209101,Dolog Masagal
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209110,Dolok Silou
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209120,Silou Kahean
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209130,Raya Kahean
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209140,Tapian Dolok
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209150,Dolok Batu Nanggar
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209160,Siantar
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209161,Gunung Malela
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209162,Gunung Maligas
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209170,Huta Bayu Raja
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209171,Jawa Maraja Bah Jambi
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209180,Pematang Bandar
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209181,Bandar Huluan
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209190,Bandar
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209191,Bandar Masilam
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209200,Bosar Maligas
1200000,Sumatera Utara,1209000,Simalungun,Kabupaten,1209210,Ujung Padang
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210030,Sidikalang
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210031,Berampu
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210032,Sitinjo
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210040,Parbuluan
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210050,Sumbul
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210051,Silahisabungan
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210060,Silima Pungga-Pungga
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210061,Lae Parira
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210070,Siempat Nempu
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210080,Siempat Nempu Hulu
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210090,Siempat Nempu Hilir
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210100,Tigalingga
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210101,Gunung Sitember
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210110,Pegagan Hilir
1200000,Sumatera Utara,1210000,Dairi,Kabupaten,1210120,Tanah Pinem
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211010,Mardingding
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211020,Laubaleng
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211030,Tigabinanga
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211040,Juhar
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211050,Munte
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211060,Kutabuluh
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211070,Payung
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211071,Tiganderket
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211080,Simpang Empat
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211081,Naman Teran
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211082,Merdeka
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211090,Kabanjahe
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211100,Berastagi
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211110,Tigapanah
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211111,Dolat Rayat
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211120,Merek
1200000,Sumatera Utara,1211000,Karo,Kabupaten,1211130,Barusjahe
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212010,Gunung Meriah
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212020,Sinembah Tanjung Muda Hulu
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212030,Sibolangit
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212040,Kutalimbaru
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212050,Pancur Batu
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212060,Namo Rambe
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212070,Biru-Biru
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212080,Sinembah Tanjung Muda Hilir
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212090,Bangun Purba
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212190,Galang
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212200,Tanjung Morawa
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212210,Patumbak
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212220,Deli Tua
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212230,Sunggal
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212240,Hamparan Perak
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212250,Labuhan Deli
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212260,Percut Sei Tuan
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212270,Batang Kuis
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212280,Pantai Labu
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212290,Beringin
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212300,Lubuk Pakam
1200000,Sumatera Utara,1212000,Deli Serdang,Kabupaten,1212310,Pagar Merbau
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213010,Bahorok
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213011,Sirapit
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213020,Salapian
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213021,Kutambaru
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213030,Sei Bingai
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213040,Kuala
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213050,Selesai
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213060,Binjai
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213070,Stabat
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213080,Wampu
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213090,Batang Serangan
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213100,Sawit Seberang
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213110,Padang Tualang
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213120,Hinai
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213130,Secanggang
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213140,Tanjung Pura
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213150,Gebang
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213160,Babalan
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213170,Sei Lepan
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213180,Brandan Barat
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213190,Besitang
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213200,Pangkalan Susu
1200000,Sumatera Utara,1213000,Langkat,Kabupaten,1213201,Pematang Jaya
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214010,Hibala
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214011,Tanah Masa
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214020,Pulau-Pulau Batu
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214021,Pulau-Pulau Batu Timur
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214022,Simuk
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214023,Pulau-Pulau Batu Barat
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214024,Pulau-Pulau Batu Utara
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214030,Teluk Dalam
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214031,Fanayama
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214032,Toma
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214033,Maniamolo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214034,Mazino
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214035,Luahagundre Maniamolo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214036,Onolalu
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214040,Amandraya
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214041,Aramo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214042,Ulususua
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214050,Lahusa
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214051,Sidua'Ori
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214052,Somambawa
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214060,Gomo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214061,Susua
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214062,Mazo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214063,Umbunasi
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214064,Idanotae
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214065,Ulu Idanotae
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214066,Boronadu
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214070,Lolomatua
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214071,Ulunoyo
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214072,Huruna
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214080,Lolowau
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214081,Hilimegai
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214082,O'O'U
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214083,Onohazumba
1200000,Sumatera Utara,1214000,Nias Selatan,Kabupaten,1214084,Hilisalawa'Ahe
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215010,Pakkat
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215020,Onan Ganjang
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215030,Sijama Polang
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215040,Dolok Sanggul
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215050,Lintong Nihuta
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215060,Paranginan
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215070,Bakti Raja
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215080,Pollung
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215090,Parlilitan
1200000,Sumatera Utara,1215000,Humbang Hasundutan,Kabupaten,1215100,Tara Bintang
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216010,Salak
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216011,Sitelu Tali Urang Jehe
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216012,Pagindar
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216013,Sitelu Tali Urang Julu
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216014,Pergetteng Getteng Sengkut
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216020,Kerajaan
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216021,Tinada
1200000,Sumatera Utara,1216000,Pakpak Bharat,Kabupaten,1216022,Siempat Rube
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217010,Sianjur Mulamula
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217020,Harian
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217030,Sitiotio
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217040,Onan Runggu
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217050,Nainggolan
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217060,Palipi
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217070,Ronggur Nihuta
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217080,Pangururan
1200000,Sumatera Utara,1217000,Samosir,Kabupaten,1217090,Simanindo
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218010,Kotarih
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218011,Silinda
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218012,Bintang Bayu
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218020,Dolok Masihul
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218021,Serbajadi
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218030,Sipispis
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218040,Dolok Merawan
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218050,Tebingtinggi
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218051,Tebing Syahbandar
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218060,Bandar Khalipah
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218070,Tanjung Beringin
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218080,Sei Rampah
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218081,Sei Bamban
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218090,Teluk Mengkudu
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218100,Perbaungan
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218101,Pegajahan
1200000,Sumatera Utara,1218000,Serdang Bedagai,Kabupaten,1218110,Pantai Cermin
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219010,Sei Balai
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219020,Tanjung Tiram
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219021,Nibung Hangus
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219030,Talawi
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219031,Datuk Tanah Datar
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219040,Lima Puluh
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219041,Lima Puluh Pesisir
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219042,Datuk Lima Puluh
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219050,Air Putih
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219060,Sei Suka
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219061,Laut Tador
1200000,Sumatera Utara,1219000,Batu Bara,Kabupaten,1219070,Medang Deras
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220010,Batang Onang
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220020,Padang Bolak Julu
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220030,Portibi
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220040,Padang Bolak
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220041,Padang Bolak Tenggara
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220050,Simangambat
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220051,Ujung Batu
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220060,Halongonan
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220061,Halongonan Timur
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220070,Dolok
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220080,Dolok Sigompulon
1200000,Sumatera Utara,1220000,Padang Lawas Utara,Kabupaten,1220090,Hulu Sihapas
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221010,Sosopan
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221020,Ulu Barumun
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221030,Barumun
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221031,Barumun Selatan
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221032,Barumun Baru
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221040,Lubuk Barumun
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221050,Sosa
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221051,Ulu Sosa
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221052,Sosa Julu
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221060,Batang Lubu Sutam
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221070,Hutaraja Tinggi
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221071,Sosa Timur
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221080,Huristak
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221090,Barumun Tengah
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221091,Aek Nabara Barumun
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221092,Sihapas Barumun
1200000,Sumatera Utara,1221000,Padang Lawas,Kabupaten,1221093,Barumun Barat
1200000,Sumatera Utara,1222000,Labuhan Batu Selatan,Kabupaten,1222010,Sungai Kanan
1200000,Sumatera Utara,1222000,Labuhan Batu Selatan,Kabupaten,1222020,Torgamba
1200000,Sumatera Utara,1222000,Labuhan Batu Selatan,Kabupaten,1222030,Kotapinang
1200000,Sumatera Utara,1222000,Labuhan Batu Selatan,Kabupaten,1222040,Silangkitang
1200000,Sumatera Utara,1222000,Labuhan Batu Selatan,Kabupaten,1222050,Kampung Rakyat
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223010,Na IX-X
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223020,Marbau
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223030,Aek Kuo
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223040,Aek Natas
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223050,Kualuh Selatan
1200000,Sumatera Utara,1223000,Labuhan Batu Utara,Kabupaten,1223060,Kualuh Hilir
